relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
5.000000,0.005394972037,-0.00699055972242,0.0020397943356,-1.23798121568,-0.381510419487,1.9910241784,2.36565272726,-0.575665811414,-0.213621633784,0.789287445199
5.250000,0.00507238709411,-0.0070739526776,0.00253055748602,-1.34925720044,-0.286231093182,1.92818949991,2.36469447932,-0.61184405929,-0.162303487956,0.774147547247
5.500000,0.00472034343678,-0.00713367526901,0.00300388908556,-1.4577514123,-0.186733905566,1.84305043418,2.35448527977,-0.647249654731,-0.107421473324,0.754671128055
5.750000,0.00434351138796,-0.00716731963038,0.00345208270311,-1.56688224866,-0.0937896551862,1.75356797258,2.3528792054,-0.679103118103,-0.0530222763431,0.732125394447
6.000000,0.00393690231245,-0.0071805700966,0.00388067307185,-1.67162664644,-0.00735573271342,1.67057492339,2.36329997351,-0.706141488551,-0.00192664812292,0.708068136674
6.250000,0.00350769806474,-0.00717099749674,0.00428737016481,-1.76561055048,0.0922097786087,1.55977657906,2.35679501656,-0.733087013254,0.0551955128184,0.677891500436
6.500000,0.00305409703721,-0.0071344652073,0.00466056136138,-1.85645750555,0.185678954404,1.44317613462,2.35507980323,-0.756063565632,0.111056290416,0.645007275217
6.750000,0.00257946931196,-0.00707815801954,0.00500895823212,-1.93190319695,0.276125208021,1.33625573583,2.35797434133,-0.774137253005,0.162271751228,0.611865501776
7.000000,0.00208814543874,-0.00699640260329,0.0053286892293,-2.0026515281,0.378139706175,1.22683966412,2.36770436503,-0.789834309465,0.215692930103,0.574141379362
7.250000,0.00157814354791,-0.00688908816645,0.00562237806418,-2.0552202679,0.48125471226,1.11305328278,2.37141533342,-0.801876759765,0.26772709428,0.534149665485
7.500000,0.00106053530479,-0.00675577524716,0.00588521587069,-2.09091799635,0.577407409783,1.00493121015,2.37255273087,-0.809841447376,0.314822873637,0.495018573739
7.750000,0.000532684549737,-0.00660038446156,0.00612484366925,-2.11200064789,0.677268708751,0.890875034289,2.36945236773,-0.814835967684,0.36234294278,0.452493024903
8.000000,4.53498083884e-006,-0.00641714089278,0.00633065338783,-2.12036964563,0.787012400317,0.774757765298,2.36888041507,-0.81649111819,0.410832147034,0.405658971157
8.250000,-0.00052750027308,-0.0062068782614,0.0065122225519,-2.12427365863,0.893912976849,0.67938980567,2.38159607397,-0.814838721452,0.452457050686,0.362381670766
8.500000,-0.00105760184848,-0.00597018440436,0.00667034829067,-2.09304414557,1.00791324119,0.570282522973,2.37351822572,-0.809527391708,0.496953996623,0.312573395085
8.750000,-0.00157402234587,-0.0057029216408,0.00679736381339,-2.04576035207,1.12147709103,0.464702591453,2.36397757709,-0.800585764381,0.539205895989,0.261379868392
