relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
11.000000,-0.00566116616502,-0.00223937743255,0.00717836134596,-1.26586796213,2.10983867642,-0.399670223659,2.4794709618,-0.570270088844,0.791192372526,-0.220922283682
11.250000,-0.00596231813463,-0.00170407331459,0.00706700917383,-1.14910485884,2.16517909749,-0.497104778457,2.48309871492,-0.532437422226,0.802299669141,-0.269862246914
11.500000,-0.00623571859444,-0.0011567878838,0.00692980895673,-1.03136826388,2.20894851304,-0.609687375895,2.49146381741,-0.489939239642,0.810628223658,-0.320688984016
11.750000,-0.00647800226657,-0.000599599058072,0.00676216548588,-0.917281955379,2.23938079843,-0.715053755982,2.49893974332,-0.448042142964,0.815158685406,-0.367116542442
12.000000,-0.00669435957213,-3.70974845861e-005,0.00657228207874,-0.808458623927,2.24692882631,-0.814560946419,2.49720839725,-0.407025852161,0.816495362007,-0.409469509846
12.250000,-0.00688223157853,0.000523865355084,0.00635488501268,-0.696993829719,2.23050936658,-0.929766067991,2.49076953983,-0.360628969607,0.814711883687,-0.45408291408
12.500000,-0.00704285648699,0.00107815719871,0.00610739904474,-0.591541743858,2.21188668147,-1.05005371033,2.49731184002,-0.312992076957,0.809586361345,-0.496594284388
12.750000,-0.00717800245046,0.00162980869582,0.00582985815751,-0.487191763299,2.16974046659,-1.16893748475,2.49471685539,-0.26391592352,0.80110763783,-0.53719171431
13.000000,-0.00728645236864,0.002163027432,0.00552293030237,-0.384531048507,2.10335350646,-1.28611003949,2.48266505763,-0.212984236315,0.78911814045,-0.576133904135
13.250000,-0.00737026797471,0.00268148544905,0.00518680313776,-0.287694014911,2.03137439816,-1.41176217742,2.48306242482,-0.160420218546,0.773534719475,-0.613114500929
13.500000,-0.00743029937609,0.00317871463108,0.00481704921365,-0.193788606871,1.93576694528,-1.54122715481,2.47925294274,-0.105154929366,0.753795569571,-0.648640640205
13.750000,-0.00746716227815,0.00364936892169,0.00441618956036,-0.0977877461949,1.84285760238,-1.65633059553,2.47921212126,-0.0513741840224,0.731392781312,-0.68001859729
14.000000,-0.00747919324919,0.00410014343227,0.00398888391589,-0.00570770686788,1.74271467166,-1.76230538768,2.4784256994,0.00109952893079,0.706556375571,-0.707655904502
14.250000,-0.00747001613158,0.00452072625752,0.00353503686652,0.0866439667674,1.62674384752,-1.87544845686,2.48240912948,0.0566643827114,0.677069723016,-0.733734105727
14.500000,-0.00743587126581,0.00491351535603,0.00305115968746,0.187757186944,1.50024519911,-1.98051354379,2.48594074548,0.114749680461,0.642713999222,-0.757463679683
14.750000,-0.00737613753811,0.00527084885708,0.00254478009463,0.286052983302,1.37866241201,-2.0639859878,2.48785761477,0.168475550333,0.607652383533,-0.776127933866
15.000000,-0.00729284477416,0.00560284656204,0.00201916669356,0.381747101188,1.2652781961,-2.13900108704,2.49826046559,0.218447611297,0.572106129727,-0.790553741024
15.250000,-0.00718526398752,0.00590348795513,0.00147527955111,0.476697965016,1.13863108931,-2.19907575714,2.49921370742,0.268596557907,0.533453109521,-0.802049667429
